,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image,filename,price
6976,21651,Women,Apparel,Innerwear,Bra,White,Fall,2012,Casual,Enamor Women Classique White Bra,http://assets.myntassets.com/v1/images/style/properties/90e520cf2e29aa7d8cc6f370b3504e54_images.jpg,21651.jpg,125.0
9847,2338,Men,Apparel,Topwear,Tshirts,White,Fall,2012,Casual,Reebok Men Star White Polo T-shirt,http://assets.myntassets.com/v1/images/style/properties/Reebok-Mens-Star-White-T-shirt_e49de788d93d1e86536ce681a41c93d0_images.jpg,2338.jpg,175.0
5866,19663,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,United Colors of Benetton Women White Top,http://assets.myntassets.com/v1/images/style/properties/81d269ebcb6f35b445d747bd4740bfe3_images.jpg,19663.jpg,130.0
7924,12445,Men,Accessories,Wallets,Wallets,Black,Fall,2011,Casual,Timberland Men Casual Black Wallets,http://assets.myntassets.com/v1/images/style/properties/25a5eacd9515db77120b64e2dbc9af6e_images.jpg,12445.jpg,195.0
3943,44516,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2013,Casual,Coolers Men Black Pokar Flip Flops,http://assets.myntassets.com/v1/images/style/properties/Coolers-Men-POKAR-Black-Flip-Flops_ee113772a64e396ec9166036cdf547c0_images.jpg,44516.jpg,165.0
4905,2485,Women,Apparel,Topwear,Tshirts,Purple,Fall,2010,Sports,Puma Women Purple Blouson Top,http://assets.myntassets.com/v1/images/style/properties/Puma-Women-Purple-Blouson-Top_40737a41c08b18b0c387d46f1d1ee37d_images.jpg,2485.jpg,175.0
351,14851,Women,Accessories,Wallets,Wallets,Coffee Brown,Summer,2011,Casual,United Colors of Benetton Women Solid Coffee Brown Wallets,http://assets.myntassets.com/v1/images/style/properties/90a495f259d10b2ff562dc0841721f7d_images.jpg,14851.jpg,200.0
9151,24949,Women,Apparel,Topwear,Tshirts,Peach,Summer,2012,Casual,United Colors of Benetton Women Peach T-shirt,http://assets.myntassets.com/v1/images/style/properties/e61a28256c75b09c43e41255da3d312e_images.jpg,24949.jpg,185.0
2541,10693,Women,Apparel,Topwear,Tops,Purple,Fall,2011,Casual,Doodle Girl Cute Purple Tops,http://assets.myntassets.com/v1/images/style/properties/da7123f4cfb03ca41c1d285206c91d6c_images.jpg,10693.jpg,160.0
2741,41851,Men,Accessories,Socks,Socks,Black,Winter,2015,Casual,Genesis Men Pack of 3 Socks,http://assets.myntassets.com/v1/images/style/properties/7395d9c2a58ff0378e258f621f84622d_images.jpg,41851.jpg,225.0
8876,39608,Women,Footwear,Shoes,Heels,White,Winter,2015,Casual,Catwalk Women White Heels,http://assets.myntassets.com/v1/images/style/properties/fd368f047628b645f8ea71525cbdbae8_images.jpg,39608.jpg,175.0
8181,28513,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012,Sports,Nike Men Premier Knit Grey Shorts,http://assets.myntassets.com/v1/images/style/properties/b5e7a839437b51639d8ac0ef01ff443f_images.jpg,28513.jpg,120.0
5767,16613,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011,Formal,Genesis Men Stripes Grey Trouser,http://assets.myntassets.com/v1/images/style/properties/6186f3a7033f48dfe033403a223d2b37_images.jpg,16613.jpg,95.0
640,51660,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fossil Men Black Dial Watch AM4384,http://assets.myntassets.com/assets/images/51660/2016/5/20/11463745871517-Fossil-Men-Black-Dial-Watch-AM4384-9531463745871355-1.jpg,51660.jpg,105.0
6576,40269,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Scullers Men White T-shirt,http://assets.myntassets.com/v1/images/style/properties/6b5561fadb9b71f40205effacad8f379_images.jpg,40269.jpg,60.0
8167,52198,Women,Accessories,Jewellery,Pendant,Silver,Fall,2012,Casual,Lencia Women Silver Pendant,http://assets.myntassets.com/v1/images/style/properties/Lencia-Women-Silver-Pendant_9d65c5d534ad045f379d098f4a4ee04a_images.jpg,52198.jpg,195.0
6999,8438,Women,Apparel,Topwear,Tops,Yellow,Fall,2011,Casual,Jealous 21 Women Jealous Mabon Yellow Top Yellow Tops,http://assets.myntassets.com/v1/images/style/properties/4d766f9f98cca6c834d3da6d96dea61d_images.jpg,8438.jpg,105.0
731,22539,Women,Footwear,Shoes,Heels,Brown,Winter,2012,Casual,Inc.5  Women Grey Flats,http://assets.myntassets.com/v1/images/style/properties/Inc5-Women-Brown-Casual-Sandals_b942bed0e0fe8a1bdebfe77e8d6014db_images.jpg,22539.jpg,55.0
5801,45382,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual,Rocia Women Black Sandals,http://assets.myntassets.com/v1/images/style/properties/b36b89640266672bcf2704ebf4344579_images.jpg,45382.jpg,155.0
5374,37885,Unisex,Accessories,Socks,Socks,Red,Summer,2016,Casual,Happy Socks Unisex Pack of 2 Socks,http://assets.myntassets.com/v1/images/style/properties/a6b9cba67140c2f9a712e89447f56eaa_images.jpg,37885.jpg,115.0
9297,19201,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,United Colors of Benetton Men Check Black Shirt,http://assets.myntassets.com/v1/images/style/properties/a2840311e1172a6a36e86db0fd7a1166_images.jpg,19201.jpg,45.0
2003,54519,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2012,Casual,F Sports Men Navy Blue Vito Shoes,http://assets.myntassets.com/v1/images/style/properties/F-Sports-Men-Navy-Blue-Vito-Sports-Shoes_47eee676e62fa156ca3f96052ee2b26c_images.jpg,54519.jpg,110.0
5420,59456,Women,Accessories,Jewellery,Ring,Silver,Summer,2013,Casual,Lucera Silver Ring,http://assets.myntassets.com/v1/images/style/properties/Lucera-Silver-Ring_2abd5a234317a2dadf0873ac12c55529_images.jpg,59456.jpg,70.0
7712,47016,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012,Ethnic,Shree Women Beige Printed Kurta,http://assets.myntassets.com/v1/images/style/properties/123ebd12bddb8d41268e97f2d40f4b2f_images.jpg,47016.jpg,65.0
287,50573,Men,Apparel,Innerwear,Trunk,Charcoal,Summer,2016,Casual,Chromozome Men Charcoal Trunk Trunks,http://assets.myntassets.com/v1/images/style/properties/cbcfe2066b676f7852c6282f85dfc43b_images.jpg,50573.jpg,150.0
9810,24770,Men,Footwear,Flip Flops,Flip Flops,Grey,Fall,2011,Casual,Spalding Men Game Grey Orange Flip Flops,http://assets.myntassets.com/v1/images/style/properties/Spalding-Men-Game-Grey-Orange-Flip-Flops_4de40af0fe20765c6391868ea93a03e5_images.jpg,24770.jpg,140.0
6799,50454,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016,Casual,Chromozome Men Navy Blue Briefs,http://assets.myntassets.com/v1/images/style/properties/Chromozome-Men-Navy-Blue-Briefs_1d649ef53c867780873f7a94fa064f88_images.jpg,50454.jpg,90.0
8014,36086,Unisex,Accessories,Headwear,Caps,Beige,Summer,2012,Casual,OTLS Unisex Beige Polo Cap,http://assets.myntassets.com/v1/images/style/properties/a444088bfcd7258fa18ed103aa26c8d6_images.jpg,36086.jpg,225.0
1913,6216,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Lee Men's Printed Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/70bc01727716202e0534226007312fd2_images.jpg,6216.jpg,180.0
5643,4051,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Myntra Men's Eagle Emblem Yellow T-shirt,http://assets.myntassets.com/v1/images/style/properties/c9170d2e1a9d849a289d2db8f89af5b1_images.jpg,4051.jpg,75.0
4644,19718,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,United Colors of Benetton Men Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/58c3e6789485c93dd4e0957301d72382_images.jpg,19718.jpg,25.0
2752,46248,Women,Apparel,Topwear,Tops,Teal,Summer,2012,Casual,Fusion Beats Women Teal Top,http://assets.myntassets.com/v1/images/style/properties/47b6ed9f2811ce22acd56739a71e5526_images.jpg,46248.jpg,60.0
5157,13677,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,ADIDAS Men Running White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/f2a2bdafbb219d1dedaaed75c20853f6_images.jpg,13677.jpg,115.0
1572,7939,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports,Puma Men's Graphic Optic Black Silver T-shirt,http://assets.myntassets.com/v1/images/style/properties/e3128a620280d25dbffd1a55d7d6122e_images.jpg,7939.jpg,110.0
3810,7965,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Sports,Puma Men's Ess Polo Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/5466137c717b552209c5ab1130b9f748_images.jpg,7965.jpg,195.0
2775,23089,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011,Casual,Arrow Men Beige Trousers,http://assets.myntassets.com/v1/images/style/properties/50f2fa55d32aa63163de14cf4a570f98_images.jpg,23089.jpg,30.0
1174,30202,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,2012,Casual,Nike Unisex Classic Turf Navy Blue Backpack,http://assets.myntassets.com/v1/images/style/properties/dc1d4a905bc2f6f60d08a8acd258e369_images.jpg,30202.jpg,50.0
7408,23565,Men,Personal Care,Fragrance,Perfume and Body Mist,Gold,Spring,2017,Casual,Baldessarini Ambre Men EDT Perfume,http://assets.myntassets.com/v1/images/style/properties/3d70cac9d9eb696e78177cf37f7586d0_images.jpg,23565.jpg,25.0
2696,7568,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Sports,Nike Men's Black Polo T-shirt,http://assets.myntassets.com/v1/images/style/properties/4a8b34c6034814c9e99f8cc03d8f4672_images.jpg,7568.jpg,70.0
4447,17824,Unisex,Footwear,Sandal,Sandals,Black,Fall,2011,Casual,Nike Unisex Air Deschutz Black Sandal,http://assets.myntassets.com/v1/images/style/properties/1410858e7d1c4f7cf212ee77baa1daf8_images.jpg,17824.jpg,125.0
4332,18898,Women,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Arrow Woman Solid White Shirt,http://assets.myntassets.com/v1/images/style/properties/2f789c42126754ea02e4d241fec7ea0f_images.jpg,18898.jpg,160.0
5306,35173,Unisex,Accessories,Bags,Duffel Bag,Red,Summer,2015,Casual,Wildcraft Unisex Black & Red Duffel Bag,http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Unisex-Black---Red-Duffle-Bag_2e133a359c1b1b157e6b4e5a6fd8fe6d_images.jpg,35173.jpg,185.0
3652,36793,Men,Accessories,Watches,Watches,Off White,Winter,2016,Casual,Maxima Attivo Men Off-White Dial Watch 24130LMGT,http://assets.myntassets.com/v1/images/style/properties/Maxima-Attivo-Men-Off-White-Dial-Watch-24130LMGT_b264ea09629195b83f63a2cc8dfb3709_images.jpg,36793.jpg,60.0
7757,3829,Unisex,Footwear,Sandal,Sandals,Blue,Summer,2011,Casual,Crocs Kid's Gabe Duke Mid Tier Emboss Blue Kidswear,http://assets.myntassets.com/v1/images/style/properties/ffdf096d4724d150d5fa42a031058138_images.jpg,3829.jpg,170.0
693,11971,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Fila Men Glow White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/ab1fe16c66350052ecb0ade9502ebcca_images.jpg,11971.jpg,75.0
5786,25603,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Men Black Casual Watch,http://assets.myntassets.com/v1/images/style/properties/c1d47191dafb9b87b1571cd65992593c_images.jpg,25603.jpg,225.0
4562,3337,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Myntra Hero Within Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/1c763d108c53d337962d97e0d49af83b_images.jpg,3337.jpg,45.0
4056,17241,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011,Casual,U.S. Polo Assn. Men Stripes Raspberry Wine Polo Tshirt,http://assets.myntassets.com/v1/images/style/properties/57ee49116e2a7946f1b5c45d78880431_images.jpg,17241.jpg,40.0
2669,6688,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,UCB Women's V Neck Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/07d313ec9c6dac1bf0e96188ea300c0b_images.jpg,6688.jpg,30.0
5003,13670,Unisex,Sporting Goods,Sports Equipment,Footballs,Gold,Fall,2011,Casual,Puma Unisex Liga XL Football,http://assets.myntassets.com/v1/images/style/properties/840d5625a691b6fa8f9d182eb916bed9_images.jpg,13670.jpg,200.0
6312,11894,Men,Footwear,Sandal,Sandals,Tan,Summer,2013,Casual,Franco Leone Men Casual Tan Sandals,http://assets.myntassets.com/v1/images/style/properties/b13cedf57ecbb2c0c7080f866751e91e_images.jpg,11894.jpg,145.0
2473,54725,Women,Apparel,Topwear,Kurtas,Pink,Fall,2012,Ethnic,Shree Women Coral Coloured Printed Kurta,http://assets.myntassets.com/v1/images/style/properties/Shree-Women-Coral-Coloured-Printed-Kurta_0ffffc120af55d15c2bf75ba9f438910_images.jpg,54725.jpg,215.0
4960,55633,Women,Footwear,Shoes,Heels,Gold,Winter,2015,Casual,Catwalk Women Golden Heels,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Golden-Sandals_fcc5512445363e91c43ca17a7042aa61_images.jpg,55633.jpg,90.0
6102,20382,Women,Apparel,Topwear,Kurtas,Rust,Fall,2011,Ethnic,Visudh Women Printed Rust Kurta,http://assets.myntassets.com/v1/images/style/properties/5c2736924eaa0b8f813815c230999a05_images.jpg,20382.jpg,200.0
2141,13223,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2011,Casual,Palm Tree Kids Boys Washed Blue Shorts,http://assets.myntassets.com/v1/images/style/properties/5524f9df9c8501908b2dc609f166545b_images.jpg,13223.jpg,125.0
2262,3799,Unisex,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,Tantra Kid's Cartoon Pink Kidswear,http://assets.myntassets.com/v1/images/style/properties/a490f73adc894bbaf0f24a8796b33722_images.jpg,3799.jpg,85.0
8147,54861,Women,Accessories,Jewellery,Necklace and Chains,Gold,Fall,2012,Casual,Ivory Tag Women Glinting Pearls Cream Necklace,http://assets.myntassets.com/v1/images/style/properties/Ivory-Tag-Women-Glinting-Pearls-Cream-Necklace_e824e281b30c39679ad03cc02f32656a_images.jpg,54861.jpg,165.0
2299,44923,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jack & Jones Men Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/20b883733494228d02093c4e2ad2eb2f_images.jpg,44923.jpg,70.0
7746,19298,Women,Accessories,Watches,Watches,Black,Spring,2013,Casual,Guess Women Puffy G Black Watch,http://assets.myntassets.com/v1/images/style/properties/Guess-Women-Puffy-G-Black-Watch6f6fdd345656168dcf625d3060c4bb1b_images.jpg,19298.jpg,210.0
5996,42392,Women,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Flying Machine Women Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/e1dfc4b710f03f4b4f09da34a879c0aa_images.jpg,42392.jpg,155.0
7679,47224,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Casual,Franco Leone Men Brown Slippers,http://assets.myntassets.com/v1/images/style/properties/96ab157dcfae88a5de28addf12d64b8c_images.jpg,47224.jpg,110.0
5639,51544,Women,Accessories,Watches,Watches,Brown,Winter,2016,Casual,Fastrack Women Brown Watch,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Brown-Watch_d6fd5d096e62e843eca092d51e403db4_images.jpg,51544.jpg,140.0
2314,55851,Women,Personal Care,Nails,Nail Polish,Blue,Spring,2017,Casual,Colorbar Pro Magnificent Sea Nail Lacquer 037,http://assets.myntassets.com/assets/images/55851/2019/1/10/5db9b9d5-355c-4322-a623-c895fc9a851d1547123504978-Colorbar-Pro-Magnificent-Sea-Nail-Lacquer-037-41515471235049-1.jpg,55851.jpg,180.0
9766,51723,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Allen Solly Men Brown Sunglasses AS232-C3,http://assets.myntassets.com/v1/images/style/properties/Allen-Solly-Men-Brown-Sunglass_2be3bcb9cbdf69d9b12f537d5ce2451a_images.jpg,51723.jpg,150.0
2478,42640,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Casual,W Women Red Dress,http://assets.myntassets.com/v1/images/style/properties/78b4b5d981f627f02905da9e4a8ac350_images.jpg,42640.jpg,35.0
3874,45259,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio EDIFICE Men Chronograph Watch ED61 EF-305D-1AVDF,http://assets.myntassets.com/v1/images/style/properties/ad0cfc667aefe900b563e82d83794653_images.jpg,45259.jpg,105.0
6821,57443,Women,Apparel,Topwear,Tshirts,Blue,Summer,2015,Casual,Angry Birds Women Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/Angry-Birds-Women-Blue-Top_4d37fbcc4db353c6d259eba87e5a12d7_images.jpg,57443.jpg,75.0
7076,27304,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017,Casual,ADIDAS Men Pure Game Deo,http://assets.myntassets.com/v1/images/style/properties/06f67b255131bde7ae1f7fa902dfa050_images.jpg,27304.jpg,190.0
7692,37153,Men,Apparel,Topwear,Tshirts,Beige,Summer,2016,Casual,Campbell Men Pack of 3 T-shirt,http://assets.myntassets.com/v1/images/style/properties/f78efbf7f123e0221eabff68ce223c72_images.jpg,37153.jpg,50.0
5746,12081,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011,Ethnic,W Women Printed Purple Kurtas,http://assets.myntassets.com/v1/images/style/properties/54b335d01773c04dd338fdf07be098fe_images.jpg,12081.jpg,85.0
2468,6227,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Lee Men's Grey Yellowbrass T-shirt,http://assets.myntassets.com/v1/images/style/properties/a80fef68e6df4ca7e6b8f12e4f62670f_images.jpg,6227.jpg,180.0
3353,52442,Women,Apparel,Loungewear and Nightwear,Nightdress,Red,Winter,2015,Casual,Red Rose Red Nightdress,http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Red-Nightdress_0a134054d9195daa6ac783eaab212b83_images.jpg,52442.jpg,200.0
2598,10658,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,Doodle Girl Little frock White Tops,http://assets.myntassets.com/v1/images/style/properties/b6d9cf368b9fa4d275dcdab01ad15734_images.jpg,10658.jpg,210.0
8079,2134,Men,Apparel,Topwear,Shirts,Purple,Spring,2011,Casual,Basics Men Purple Slim Fit Checked Shirt,http://assets.myntassets.com/v1/images/style/properties/fd85920d8a5747ec4c4b74e00672d45d_images.jpg,2134.jpg,195.0
8391,38372,Men,Accessories,Belts,Belts,Brown,Summer,2012,Casual,Peter England Men Brown Belt,http://assets.myntassets.com/v1/images/style/properties/19103cf2a5b089697f08241eff019990_images.jpg,38372.jpg,195.0
458,10439,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011,Casual,Flying Machine Men Walnut Brown Tshirts,http://assets.myntassets.com/v1/images/style/properties/6703b9bc9762e04f4e53afaa0aaecb3d_images.jpg,10439.jpg,120.0
100,19311,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011,Casual,Nike Men Air Rift MTR White Casual Shoe,http://assets.myntassets.com/v1/images/style/properties/ac5a2fb9462db16f4cf5fc0f3616a9e6_images.jpg,19311.jpg,60.0
5072,9436,Unisex,Accessories,Headwear,Caps,Black,Fall,2011,Casual,Nike Unisex Rafa Bull Log Black Caps,http://assets.myntassets.com/v1/images/style/properties/c90d9de2dba9c2586f17aa7c34f230b1_images.jpg,9436.jpg,130.0
5182,50722,Girls,Apparel,Dress,Dresses,Pink,Summer,2012,Casual,Doodle Girls Pink Printed Dress,http://assets.myntassets.com/v1/images/style/properties/5aa2891f267718d2ab17591a1f9f449c_images.jpg,50722.jpg,70.0
5895,29492,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Giordano Women Chronograph White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/47e9e54990dea235dabaf3e186bc17c7_images.jpg,29492.jpg,215.0
4730,8384,Girls,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual,Doodle Girl's Hippie Chic Orange Kidswear,http://assets.myntassets.com/v1/images/style/properties/243eae8f457007dd9639d4851cc38f10_images.jpg,8384.jpg,105.0
8329,35009,Women,Accessories,Stoles,Stoles,Beige,Summer,2012,Ethnic,Fabindia Women Printed Beige & Black Stole,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Printed-Beige---Black-Stole_6f3064dade446b1002bbcd4a72eb6848_images.jpg,35009.jpg,110.0
3865,29929,Men,Accessories,Watches,Watches,Copper,Winter,2016,Casual,Police Men Copper-Toned Dial Watch PL12895JS,http://assets.myntassets.com/v1/images/style/properties/Police-Men-Copper-Dial-Watch_62187f0aca6b2c934a82a5e5eea20734_images.jpg,29929.jpg,205.0
6726,45340,Women,Footwear,Shoes,Heels,Silver,Summer,2016,Party,Cobblerz Women Silver-Toned Sandals,http://assets.myntassets.com/v1/images/style/properties/995ddc429a283052807502e887dde11b_images.jpg,45340.jpg,200.0
1984,20008,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual,United Colors of Benetton Men Printed Orange TShirt,http://assets.myntassets.com/v1/images/style/properties/62cb70888ec9fa6409f868d5f34b9000_images.jpg,20008.jpg,215.0
1648,18631,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Puma Men GP Speed Navy Blue Tshirts,http://assets.myntassets.com/v1/images/style/properties/7c4fb6d7e77f1d0c8469800f52c20cbc_images.jpg,18631.jpg,25.0
3051,36590,Men,Apparel,Topwear,Shirts,Red,Summer,2012,Casual,Provogue Men Eternity Red Shirt,http://assets.myntassets.com/v1/images/style/properties/37d3a8bdcedd3e4dc719417dc1bad4e5_images.jpg,36590.jpg,50.0
5600,49114,Women,Personal Care,Lips,Lipstick,Beige,Spring,2017,Casual,Deborah Beige Couture 18 Atomic Red Lipstick,http://assets.myntassets.com/v1/images/style/properties/Deborah-Beige-Couture-Atomic-Red-18-Lipstick_1f8d25420b73551ca98793df523a160e_images.jpg,49114.jpg,225.0
